INFO | 320 | keypoint | Camera Started: mavi-el-resized.mp4
INFO | 337 | keypoint | Resolution H: 720, W: 1280. Writer Object Created with the Name: mavi-el-resized-output.mp4.
INFO | 337 | keypoint | Filtering Values Set. Hue Min: 93, Saturation Min: 44, Value Min: 38, Hue Max: 170, Saturation Max: 232, Value Max: 255
INFO | 1463 | eklem_tracker | isaret_uc Has Been Created. Coordinates: x: 480, y: 297
INFO | 1655 | eklem_tracker | isaret_DIP Has Been Created. Coordinates: x: 480, y: 297
INFO | 1847 | eklem_tracker | isaret_PIP Has Been Created. Coordinates: x: 480, y: 296
INFO | 2046 | eklem_tracker | isaret_MP Has Been Created. Coordinates: x: 480, y: 296
INFO | 2254 | eklem_tracker | CMC Has Been Created. Coordinates: x: 480, y: 296
INFO | 2455 | eklem_tracker | bas_PIP Has Been Created. Coordinates: x: 480, y: 296
INFO | 2654 | eklem_tracker | bas_DIP Has Been Created. Coordinates: x: 480, y: 296
INFO | 2895 | eklem_tracker | bas_uc Has Been Created. Coordinates: x: 480, y: 296
INFO | 2895 | keypoint | Starting Loop For video. 



INFO | 2898 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 2899 | color_detetor | Filtering Done & Mask Created
INFO | 2900 | color_detetor | 9 Points Detected on the Image
INFO | 3250 | eklem_tracker | Results Matched for New Frame
INFO | 3251 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 3251 | eklem_tracker | Getting Joints Dict
INFO | 3251 | angle_calculator | Getting Angle Dict
INFO | 3251 | keypoint | Angles & Lines Are on the Image
INFO | 3258 | keypoint | Frame Saved.





INFO | 3261 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 3263 | color_detetor | Filtering Done & Mask Created
INFO | 3264 | color_detetor | 9 Points Detected on the Image
INFO | 3409 | eklem_tracker | Results Matched for New Frame
INFO | 3409 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 3409 | eklem_tracker | Getting Joints Dict
INFO | 3409 | angle_calculator | Getting Angle Dict
INFO | 3409 | keypoint | Angles & Lines Are on the Image
INFO | 3418 | keypoint | Frame Saved.





INFO | 3420 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 3422 | color_detetor | Filtering Done & Mask Created
INFO | 3423 | color_detetor | 9 Points Detected on the Image
INFO | 3423 | eklem_tracker | Results Matched for New Frame
INFO | 3423 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 3423 | eklem_tracker | Getting Joints Dict
INFO | 3423 | angle_calculator | Getting Angle Dict
INFO | 3423 | keypoint | Angles & Lines Are on the Image
INFO | 3439 | keypoint | Frame Saved.





INFO | 3441 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 3443 | color_detetor | Filtering Done & Mask Created
INFO | 3444 | color_detetor | 9 Points Detected on the Image
INFO | 3444 | eklem_tracker | Results Matched for New Frame
INFO | 3444 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 3444 | eklem_tracker | Getting Joints Dict
INFO | 3444 | angle_calculator | Getting Angle Dict
INFO | 3444 | keypoint | Angles & Lines Are on the Image
INFO | 3455 | keypoint | Frame Saved.





INFO | 3457 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 3459 | color_detetor | Filtering Done & Mask Created
INFO | 3460 | color_detetor | 9 Points Detected on the Image
INFO | 3460 | eklem_tracker | Results Matched for New Frame
INFO | 3460 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 3460 | eklem_tracker | Getting Joints Dict
INFO | 3460 | angle_calculator | Getting Angle Dict
INFO | 3460 | keypoint | Angles & Lines Are on the Image
INFO | 3468 | keypoint | Frame Saved.





INFO | 3470 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 3472 | color_detetor | Filtering Done & Mask Created
INFO | 3473 | color_detetor | 9 Points Detected on the Image
INFO | 3473 | eklem_tracker | Results Matched for New Frame
INFO | 3473 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 3473 | eklem_tracker | Getting Joints Dict
INFO | 3473 | angle_calculator | Getting Angle Dict
INFO | 3473 | keypoint | Angles & Lines Are on the Image
INFO | 3486 | keypoint | Frame Saved.





INFO | 3488 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 3490 | color_detetor | Filtering Done & Mask Created
INFO | 3491 | color_detetor | 9 Points Detected on the Image
INFO | 3491 | eklem_tracker | Results Matched for New Frame
INFO | 3491 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 3491 | eklem_tracker | Getting Joints Dict
INFO | 3491 | angle_calculator | Getting Angle Dict
INFO | 3491 | keypoint | Angles & Lines Are on the Image
INFO | 3498 | keypoint | Frame Saved.





INFO | 3500 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 3502 | color_detetor | Filtering Done & Mask Created
INFO | 3503 | color_detetor | 9 Points Detected on the Image
INFO | 3503 | eklem_tracker | Results Matched for New Frame
INFO | 3503 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 3503 | eklem_tracker | Getting Joints Dict
INFO | 3503 | angle_calculator | Getting Angle Dict
INFO | 3503 | keypoint | Angles & Lines Are on the Image
INFO | 3518 | keypoint | Frame Saved.





INFO | 3520 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 3522 | color_detetor | Filtering Done & Mask Created
INFO | 3523 | color_detetor | 10 Points Detected on the Image
INFO | 3523 | eklem_tracker | Results Matched for New Frame
INFO | 3523 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 3523 | eklem_tracker | Getting Joints Dict
INFO | 3523 | angle_calculator | Getting Angle Dict
INFO | 3523 | keypoint | Angles & Lines Are on the Image
INFO | 3534 | keypoint | Frame Saved.





INFO | 3536 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 3539 | color_detetor | Filtering Done & Mask Created
INFO | 3540 | color_detetor | 10 Points Detected on the Image
INFO | 3540 | eklem_tracker | Results Matched for New Frame
INFO | 3540 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 3540 | eklem_tracker | Getting Joints Dict
INFO | 3540 | angle_calculator | Getting Angle Dict
INFO | 3540 | keypoint | Angles & Lines Are on the Image
INFO | 3548 | keypoint | Frame Saved.





INFO | 3551 | keypoint | Frame read and resized to (720, 1280, 3).
