INFO | 320 | keypoint | Camera Started: mavi-el-resized.mp4
INFO | 336 | keypoint | Resolution H: 720, W: 1280. Writer Object Created with the Name: mavi-el-resized-output.mp4.
INFO | 336 | keypoint | Filtering Values Set. Hue Min: 93, Saturation Min: 44, Value Min: 38, Hue Max: 170, Saturation Max: 232, Value Max: 255
INFO | 731 | eklem_tracker | isaret_uc Has Been Created. Coordinates: x: 414, y: 428
INFO | 931 | eklem_tracker | isaret_DIP Has Been Created. Coordinates: x: 414, y: 428
INFO | 1155 | eklem_tracker | isaret_PIP Has Been Created. Coordinates: x: 414, y: 428
INFO | 1395 | eklem_tracker | isaret_MP Has Been Created. Coordinates: x: 414, y: 428
INFO | 1570 | eklem_tracker | CMC Has Been Created. Coordinates: x: 414, y: 428
INFO | 1794 | eklem_tracker | bas_PIP Has Been Created. Coordinates: x: 414, y: 428
INFO | 2018 | eklem_tracker | bas_DIP Has Been Created. Coordinates: x: 414, y: 428
INFO | 2235 | eklem_tracker | bas_uc Has Been Created. Coordinates: x: 414, y: 428
INFO | 2235 | keypoint | Starting Loop For video. 



INFO | 2237 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 2239 | color_detetor | Filtering Done & Mask Created
INFO | 2240 | color_detetor | 9 Points Detected on the Image
INFO | 2589 | eklem_tracker | Results Matched for New Frame
INFO | 2590 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 2590 | eklem_tracker | Getting Joints Dict
INFO | 2590 | angle_calculator | Getting Angle Dict
INFO | 2590 | keypoint | Angles & Lines Are on the Image
INFO | 2599 | keypoint | Frame Saved.





INFO | 2601 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 2603 | color_detetor | Filtering Done & Mask Created
INFO | 2605 | color_detetor | 9 Points Detected on the Image
INFO | 2742 | eklem_tracker | Results Matched for New Frame
INFO | 2742 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 2742 | eklem_tracker | Getting Joints Dict
INFO | 2742 | angle_calculator | Getting Angle Dict
INFO | 2742 | keypoint | Angles & Lines Are on the Image
INFO | 2749 | keypoint | Frame Saved.





INFO | 2752 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 2753 | color_detetor | Filtering Done & Mask Created
